Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.56,0,0
0.66,0,0
0.77,0,0
0.87,0,0
0.98,0,0
1.08,0,0
1.18,0,0
1.29,0,0
1.39,0,0
1.49,0,0
1.59,0,0
1.70,0,0
1.80,0,0
1.90,0,0
2.00,0,0
2.10,0,0
2.20,0,0
2.31,0,0
2.41,0,0
2.52,0,0
2.62,0,0
2.72,0,0
2.82,0,0
2.92,0,0
3.03,0,0
3.13,0,0
3.23,0,0
3.34,0,0
3.44,0,0
3.54,0,0
3.65,0,0
3.75,0,0
3.85,0,0
3.96,0,0
4.06,0,0
4.16,0,0
4.27,0,0
4.37,0,0
4.47,0,0
4.57,0,0
4.68,0,0
4.78,0,0
4.88,0,0
4.98,0,0
5.08,0,0
5.19,0,0
5.29,0,0
5.40,0,0
5.50,0,0
5.60,0,0
5.70,0,0
5.80,0,0
5.91,0,0
6.01,0,0
6.11,0,0
6.21,0,0
6.32,0,0
6.42,0,0
6.52,0,0
6.63,0,0
6.73,0,0
6.83,0,0
6.94,0,0
7.04,0,0
7.14,0,0
7.24,0,0
7.35,0,0
7.45,0,0
7.55,0,0
7.65,0,0
7.76,0,0
7.86,0,0
7.96,0,0
8.07,0,0
8.17,0,0
8.27,0,0
8.38,0,0
8.48,0,0
8.58,0,0
8.68,0,0
8.79,0,0
8.89,0,0
8.99,0,0
9.10,0,0
9.20,0,0
9.30,0,0
9.40,0,0
9.51,0,0
9.61,0,0
9.71,0,0
9.81,0,0
9.91,0,0
10.02,0,0
10.12,0,0
10.22,0,0
10.32,0,0
10.43,0,0
10.53,0,0
10.63,0,0
10.74,0,0
10.84,0,0
10.94,0,0
11.04,0,0
11.15,0,0
11.25,0,0
11.35,0,0
11.46,0,0
11.56,0,0
11.67,0,0
11.77,0,0
11.87,0,0
11.97,0,0
12.07,0,0
12.18,0,0
12.28,0,0
12.38,0,0
12.48,0,0
12.58,0,0
12.69,0,0
12.79,0,0
12.89,0,0
13.00,0,0
13.10,0,0
13.20,0,0
13.30,0,0
13.41,0,0
13.51,0,0
13.61,0,0
13.72,0,0
13.82,0,0
13.93,0,0
14.03,0,0
14.13,0,0
14.23,0,0
14.34,0,0
14.44,0,0
14.54,0,0
14.64,0,0
14.75,0,0
14.85,0,0
14.95,0,0
15.05,0,0
15.15,0,0
15.26,0,0
15.36,0,0
15.47,0,0
15.57,0,0
15.67,0,0
15.78,0,0
15.88,0,0
15.98,0,0
16.09,0,0
16.19,0,0
16.29,0,0
16.40,0,0
16.50,0,0
16.60,0,0
16.71,0,0
16.81,0,0
16.92,0,0
17.02,0,0
17.13,0,0
17.23,0,0
17.33,0,0
17.43,0,0
17.53,0,0
17.64,0,0
17.74,0,0
17.85,0,0
17.95,0,0
18.05,0,0
18.15,0,0
18.25,0,0
18.36,0,0
18.46,0,0
18.56,0,0
18.67,0,0
18.77,0,0
18.87,0,0
18.97,0,0
19.07,0,0
19.17,0,0
19.28,0,0
19.38,0,0
19.48,0,0
19.59,0,0
19.69,0,0
19.79,0,0
19.90,0,0
20.00,0,0
20.10,0,0
20.21,0,0
20.31,0,0
20.41,0,0
20.52,0,0
20.62,0,0
20.73,0,0
20.83,0,0
20.93,0,0
21.04,0,0
21.14,0,0
21.24,0,0
21.34,0,0
21.45,0,0
21.56,0,0
21.66,0,0
21.76,0,0
21.86,0,0
21.97,0,0
22.07,0,0
22.17,0,0
22.28,0,0
22.38,0,0
22.49,0,0
22.59,0,0
22.69,0,0
22.80,0,0
22.90,0,0
23.01,0,0
23.11,0,0
23.22,0,0
23.32,0,0
23.43,0,0
23.53,0,0
23.63,0,0
23.74,0,0
23.84,0,0
23.94,0,0
24.05,0,0
24.16,0,0
24.26,0,0
24.36,0,0
24.46,0,0
24.56,0,0
24.67,0,0
24.77,0,0
24.88,0,0
24.98,0,0
25.08,0,0
25.19,0,0
25.29,0,0
25.40,0,0
25.50,0,0
25.61,0,0
25.71,0,0
25.82,0,0
25.92,0,0
26.02,0,0
26.12,0,0
26.23,0,0
26.33,0,0
26.44,0,0
26.54,0,0
26.64,0,0
26.75,0,0
26.85,0,0
26.95,0,0
27.05,0,0
27.15,0,0
27.26,0,0
27.36,0,0
27.46,0,0
27.57,0,0
27.67,0,0
27.77,0,0
27.87,0,0
27.98,0,0
28.08,0,0
28.18,0,0
28.29,0,0
28.39,0,0
28.49,0,0
28.59,0,0
28.70,0,0
28.80,0,0
28.90,0,0
29.00,0,0
29.11,0,0
29.21,0,0
29.31,0,0
29.42,0,0
29.52,0,0
29.62,0,0
29.73,0,0
29.83,0,0
29.93,0,0
30.04,0,0
30.14,0,0
30.25,0,0
30.35,0,0
30.45,0,0
30.56,0,0
30.67,0,0
30.77,0,0
30.87,0,0
30.97,0,0
31.08,0,0
31.18,0,0
31.29,0,0
31.39,0,0
31.50,0,0
31.60,0,0
31.71,0,0
31.82,0,0
31.92,0,0
32.03,0,0
32.13,0,0
32.24,0,0
32.34,0,0
32.44,0,0
32.55,0,0
32.65,0,0
32.75,0,0
32.86,0,0
32.96,0,0
33.06,0,0
33.16,0,0
33.26,0,0
33.37,0,0
33.47,0,0
33.58,0,0
33.68,0,0
33.79,0,0
33.89,0,0
33.99,0,0
34.10,0,0
34.20,0,0
34.30,0,0
34.40,0,0
34.51,0,0
34.61,0,0
34.71,0,0
34.82,0,0
34.92,0,0
35.02,0,0
35.13,0,0
35.23,0,0
35.33,0,0
35.43,0,0
35.54,0,0
35.64,0,0
35.74,0,0
35.85,0,0
35.95,0,0
36.05,0,0
36.15,0,0
36.26,0,0
36.36,0,0
36.47,0,0
36.57,0,0
36.68,0,0
36.78,0,0
36.89,0,0
36.99,0,0
37.09,0,0
37.20,0,0
37.30,0,0
37.40,0,0
37.50,0,0
37.61,0,0
37.72,0,0
37.82,0,0
37.92,0,0
38.03,0,0
38.13,0,0
38.24,0,0
38.34,0,0
38.45,0,0
38.55,0,0
38.66,0,0
38.76,0,0
38.87,0,0
38.97,0,0
39.08,0,0
39.18,0,0
39.29,0,0
39.39,0,0
39.49,0,0
39.60,0,0
39.70,0,0
39.81,0,0
39.91,0,0
40.01,0,0
40.11,0,0
40.21,0,0
40.32,0,0
40.42,0,0
40.53,0,0
40.63,0,0
40.74,0,0
