Time,OnCollider,CollisionCount
0.35,0,0
0.48,0,0
0.59,0,0
0.69,0,0
0.79,0,0
0.90,0,0
1.00,0,0
1.10,0,0
1.21,0,0
1.31,0,0
1.41,0,0
1.51,0,0
1.62,0,0
1.72,0,0
1.83,0,0
1.93,0,0
2.04,0,0
2.15,0,0
2.25,0,0
2.36,0,0
2.46,0,0
2.56,0,0
2.66,0,0
2.77,0,0
2.87,0,0
2.97,0,0
3.07,0,0
3.17,0,0
3.28,0,0
3.38,0,0
3.48,0,0
3.58,0,0
3.68,0,0
3.79,0,0
3.89,0,0
4.00,0,0
4.10,0,0
4.20,0,0
4.30,0,0
4.41,0,0
4.51,0,0
4.61,0,0
4.71,0,0
4.81,0,0
4.91,0,0
5.02,0,0
5.12,0,0
5.22,0,0
5.32,0,0
5.43,0,0
5.53,0,0
5.63,0,0
5.74,0,0
5.84,0,0
5.95,0,0
6.05,0,0
6.15,0,0
6.25,0,0
6.35,0,0
6.46,0,0
6.56,0,0
6.66,0,0
6.76,0,0
6.86,0,0
6.97,0,0
7.07,0,0
7.17,0,0
7.28,0,0
7.38,0,0
7.48,0,0
7.59,0,0
7.69,0,0
7.79,0,0
7.89,0,0
8.00,0,0
8.10,0,0
8.20,0,0
8.31,0,0
8.41,0,0
8.51,0,0
8.62,0,0
8.72,0,0
8.82,0,0
8.93,0,0
9.03,0,0
9.13,0,0
9.23,0,0
9.33,0,0
9.44,0,0
9.54,0,0
9.65,0,0
9.75,0,0
9.85,0,0
9.96,0,0
10.06,0,0
10.17,0,0
10.27,0,0
10.38,0,0
10.48,0,0
10.58,0,0
10.68,0,0
10.78,0,0
10.88,0,0
10.99,0,0
11.09,0,0
11.19,0,0
11.29,0,0
11.39,0,0
11.50,0,0
11.60,0,0
11.71,0,0
11.81,0,0
11.92,0,0
12.02,0,0
12.13,0,0
12.23,0,0
12.33,0,0
12.44,0,0
12.55,0,0
12.65,0,0
12.75,0,0
12.86,0,0
12.97,0,0
13.07,0,0
13.17,0,0
13.28,0,0
13.38,0,0
13.49,0,0
13.59,0,0
13.70,0,0
13.80,0,0
13.90,0,0
14.01,0,0
14.11,0,0
14.21,0,0
14.31,0,0
14.41,0,0
14.52,0,0
14.62,0,0
14.72,0,0
14.83,0,0
14.94,0,0
15.04,0,0
15.14,0,0
15.24,0,0
15.35,0,0
15.46,0,0
15.56,0,0
15.66,0,0
15.77,0,0
15.87,0,0
15.97,0,0
16.07,0,0
16.18,0,0
16.28,0,0
16.38,0,0
16.48,0,0
16.59,0,0
16.69,0,0
16.80,0,0
16.90,0,0
17.00,0,0
17.11,0,0
17.21,0,0
17.32,0,0
17.42,0,0
17.52,0,0
17.63,0,0
17.74,0,0
17.84,0,0
17.95,0,0
18.05,0,0
18.16,0,0
18.26,0,0
18.37,0,0
18.47,0,0
18.58,0,0
18.68,0,0
18.79,0,0
18.89,0,0
19.00,0,0
19.10,0,0
19.21,0,0
19.32,0,0
19.42,0,0
19.52,0,0
19.63,0,0
19.74,0,0
19.84,0,0
19.95,0,0
20.05,0,0
20.16,0,0
20.26,0,0
20.37,0,0
20.47,0,0
20.57,0,0
20.68,0,0
20.79,0,0
20.89,0,0
21.00,0,0
21.10,0,0
21.21,0,0
21.31,0,0
21.41,0,0
21.52,0,0
21.62,0,0
21.73,0,0
21.83,0,0
21.94,0,0
22.04,0,0
22.15,0,0
22.26,0,0
22.36,0,0
22.46,0,0
22.56,0,0
22.67,0,0
22.77,0,0
22.88,0,0
22.99,0,0
23.10,0,0
23.20,0,0
23.31,0,0
23.41,0,0
23.51,0,0
23.61,0,0
23.72,0,0
23.82,0,0
23.92,0,0
24.03,0,0
24.13,0,0
24.24,0,0
24.34,0,0
24.45,0,0
24.55,0,0
24.65,0,0
24.75,0,0
24.85,0,0
24.96,0,0
25.07,0,0
25.18,0,0
25.29,0,0
25.40,0,0
25.50,0,0
25.60,0,0
25.70,0,0
25.80,0,0
25.91,0,0
26.01,0,0
26.11,0,0
26.21,0,0
26.32,0,0
26.42,0,0
26.52,0,0
26.63,0,0
26.73,0,0
26.83,0,0
26.94,0,0
27.05,0,0
27.15,0,0
27.25,0,0
27.36,0,0
27.46,0,0
27.56,0,0
27.67,0,0
27.77,0,0
27.87,0,0
27.97,0,0
28.08,0,0
28.18,0,0
28.28,0,0
28.39,0,0
28.49,0,0
28.59,0,0
28.69,0,0
28.79,0,0
28.90,0,0
29.00,0,0
29.11,0,0
29.21,0,0
29.32,0,0
29.42,0,0
29.53,0,0
29.64,0,0
29.75,0,0
29.85,0,0
29.95,0,0
30.06,0,0
30.17,0,0
30.27,0,0
30.38,0,0
30.49,0,0
30.59,0,0
30.69,0,0
30.79,0,0
30.90,0,0
31.00,0,0
31.10,0,0
31.20,0,0
31.30,0,0
31.41,0,0
31.51,0,0
31.61,0,0
31.72,0,0
31.82,0,0
31.93,0,0
32.03,0,0
32.14,0,0
32.24,0,0
32.35,0,0
32.45,0,0
32.56,0,0
32.67,0,0
32.78,0,0
32.88,0,0
32.99,0,0
33.10,0,0
33.21,0,0
33.31,0,0
33.42,0,0
33.52,0,0
33.62,0,0
