Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.56,0,0
0.66,0,0
0.77,0,0
0.87,0,0
0.98,0,0
1.08,0,0
1.18,0,0
1.29,0,0
1.39,0,0
1.49,0,0
1.59,0,0
1.69,0,0
1.80,0,0
1.90,0,0
2.01,0,0
2.11,0,0
2.21,0,0
2.32,0,0
2.42,0,0
2.53,0,0
2.63,0,0
2.73,0,0
2.84,0,0
2.94,0,0
3.04,0,0
3.14,0,0
3.25,0,0
3.35,0,0
3.46,0,0
3.56,0,0
3.66,0,0
3.77,0,0
3.87,0,0
3.98,0,0
4.08,0,0
4.18,0,0
4.29,0,0
4.40,0,0
4.50,0,0
4.61,0,0
4.72,0,0
4.82,0,0
4.92,0,0
5.03,0,0
5.13,0,0
5.23,0,0
5.33,0,0
5.43,0,0
5.54,0,0
5.64,0,0
5.75,0,0
5.85,0,0
5.95,0,0
6.05,0,0
6.16,0,0
6.26,0,0
6.37,0,0
6.47,0,0
6.58,0,0
6.68,0,0
6.78,0,0
6.89,0,0
6.99,0,0
7.10,0,0
7.20,0,0
7.31,0,0
7.41,0,0
7.52,0,0
7.62,0,0
7.73,0,0
7.83,0,0
7.94,0,0
8.04,0,0
8.14,0,0
8.24,0,0
8.34,0,0
8.45,0,0
8.55,0,0
8.65,0,0
8.75,0,0
8.85,0,0
8.95,0,0
9.05,0,0
9.16,0,0
9.26,0,0
9.37,0,0
9.47,0,0
9.57,0,0
9.68,0,0
9.78,0,0
9.88,0,0
9.98,0,0
10.09,0,0
10.20,0,0
10.30,0,0
10.40,0,0
10.51,0,0
10.61,0,0
10.72,0,0
10.82,0,0
10.92,0,0
11.02,0,0
11.13,0,0
11.23,0,0
11.34,0,0
11.44,0,0
11.54,0,0
11.65,0,0
11.75,0,0
11.86,0,0
11.97,0,0
12.08,0,0
12.18,0,0
12.28,0,0
12.38,0,0
12.48,0,0
12.59,0,0
12.69,0,0
12.79,0,0
12.90,0,0
13.00,0,0
13.10,0,0
13.20,0,0
13.31,0,0
13.41,0,0
13.51,0,0
13.62,0,0
13.72,0,0
13.83,0,0
13.93,0,0
14.03,0,0
14.14,0,0
14.24,0,0
14.35,0,0
14.45,0,0
14.55,0,0
14.66,0,0
14.76,0,0
14.88,0,0
14.98,0,0
15.09,0,0
15.20,0,0
15.30,0,0
15.41,0,0
15.51,0,0
15.62,0,0
15.72,0,0
15.82,0,0
15.93,0,0
16.04,0,0
16.14,0,0
16.24,0,0
16.34,0,0
16.45,0,0
16.57,0,0
16.67,0,0
16.78,0,0
16.89,0,0
16.99,0,0
17.10,0,0
17.21,0,0
17.32,0,0
17.42,0,0
17.53,0,0
17.64,0,0
17.74,0,0
17.84,0,0
17.95,0,0
18.05,0,0
18.16,0,0
18.27,0,0
18.37,0,0
18.47,0,0
18.57,0,0
18.67,0,0
18.77,0,0
18.87,0,0
18.98,0,0
19.08,0,0
19.18,0,0
19.29,0,0
19.40,0,0
19.51,0,0
19.61,0,0
19.72,0,0
19.82,0,0
19.92,0,0
20.03,0,0
20.13,0,0
20.23,0,0
20.33,0,0
20.44,0,0
20.54,0,0
20.64,0,0
20.74,0,0
20.85,0,0
20.95,0,0
21.05,0,0
21.15,0,0
21.26,0,0
21.36,0,0
21.46,0,0
21.56,0,0
21.67,0,0
21.77,0,0
21.87,0,0
21.98,0,0
22.08,0,0
22.18,0,0
22.28,0,0
22.39,0,0
22.49,0,0
22.60,0,0
22.70,0,0
22.80,0,0
22.91,0,0
23.01,0,0
23.12,0,0
23.22,0,0
23.33,0,0
23.43,0,0
23.54,0,0
23.64,0,0
23.75,0,0
23.85,0,0
23.96,0,0
24.06,0,0
24.17,0,0
24.27,0,0
24.37,0,0
24.48,0,0
24.59,0,0
24.69,0,0
24.80,0,0
24.91,0,0
25.01,0,0
25.12,0,0
25.23,0,0
25.34,0,0
25.45,0,0
25.55,0,0
25.66,0,0
25.76,0,0
25.87,0,0
25.98,0,0
26.08,0,0
26.18,0,0
26.29,0,0
26.39,0,0
26.50,0,0
26.60,0,0
26.71,0,0
26.81,0,0
26.92,0,0
27.02,0,0
27.13,0,0
27.24,0,0
27.34,0,0
27.45,0,0
27.55,0,0
27.66,0,0
27.77,0,0
27.87,0,0
27.97,0,0
28.08,0,0
28.18,0,0
28.28,0,0
28.38,0,0
28.49,0,0
28.59,0,0
28.70,0,0
28.80,0,0
28.90,0,0
29.01,0,0
29.11,0,0
29.22,0,0
29.32,0,0
29.43,0,0
29.53,0,0
29.63,0,0
29.74,0,0
29.84,0,0
29.95,0,0
30.06,0,0
30.17,0,0
30.27,0,0
30.38,0,0
30.48,0,0
30.59,0,0
30.70,0,0
30.80,0,0
30.90,0,0
31.01,0,0
31.11,0,0
31.22,0,0
31.32,0,0
31.42,0,0
31.52,0,0
31.63,0,0
31.74,0,0
31.85,0,0
31.96,0,0
32.07,0,0
32.17,0,0
32.27,0,0
32.38,0,0
32.48,0,0
32.59,0,0
32.69,0,0
32.79,0,0
32.89,0,0
32.99,0,0
33.10,0,0
33.20,0,0
33.30,0,0
33.41,0,0
33.52,0,0
33.62,0,0
33.73,0,0
