Time,OnCollider,CollisionCount
0.35,0,0
0.45,0,0
0.56,0,0
0.66,0,0
0.77,0,0
0.87,0,0
0.98,0,0
1.09,0,0
1.19,0,0
1.30,0,0
1.41,0,0
1.51,0,0
1.62,0,0
1.73,0,0
1.83,0,0
1.93,0,0
2.04,0,0
2.14,0,0
2.25,0,0
2.35,0,0
2.46,0,0
2.56,0,0
2.67,0,0
2.77,0,0
2.87,0,0
2.97,0,0
3.08,0,0
3.18,0,0
3.28,0,0
3.39,0,0
3.49,0,0
3.59,0,0
3.70,0,0
3.80,0,0
3.91,0,0
4.01,0,0
4.11,0,0
4.22,0,0
4.32,0,0
4.43,0,0
4.53,0,0
4.63,0,0
4.73,0,0
4.84,0,0
4.94,0,0
5.04,0,0
5.15,0,0
5.25,0,0
5.36,0,0
5.46,0,0
5.56,0,0
5.66,0,0
5.76,0,0
5.87,0,0
5.97,0,0
6.07,0,0
6.17,0,0
6.27,0,0
6.37,0,0
6.48,0,0
6.59,0,0
6.69,0,0
6.79,0,0
6.89,0,0
6.99,0,0
7.10,0,0
7.20,0,0
7.30,0,0
7.40,0,0
7.51,0,0
7.61,0,0
7.72,0,0
7.82,0,0
7.92,0,0
8.03,0,0
8.14,0,0
8.24,0,0
8.34,0,0
8.45,0,0
8.55,0,0
8.66,0,0
8.76,0,0
8.86,0,0
8.97,0,0
9.07,0,0
9.17,0,0
9.28,0,0
9.38,0,0
9.48,0,0
9.59,0,0
9.69,0,0
9.79,0,0
9.90,0,0
10.00,0,0
10.10,0,0
10.21,0,0
10.31,0,0
10.42,0,0
10.52,0,0
10.62,0,0
10.72,0,0
10.82,0,0
10.93,0,0
11.03,0,0
11.14,0,0
11.24,0,0
11.35,0,0
11.45,0,0
11.55,0,0
11.66,0,0
11.76,0,0
11.87,0,0
11.97,0,0
12.08,0,0
12.18,0,0
12.28,0,0
12.38,0,0
12.49,0,0
12.59,0,0
12.69,0,0
12.80,0,0
12.90,0,0
13.00,0,0
13.10,0,0
13.21,0,0
13.31,0,0
13.41,0,0
13.52,0,0
13.63,0,0
13.73,0,0
13.84,0,0
13.95,0,0
14.05,0,0
14.15,0,0
14.25,0,0
14.36,0,0
14.46,0,0
14.57,0,0
14.67,0,0
14.77,0,0
14.88,0,0
14.99,0,0
15.09,0,0
15.19,0,0
15.30,0,0
15.40,0,0
15.51,0,0
15.61,0,0
15.72,0,0
15.82,0,0
15.93,0,0
16.03,0,0
16.14,0,0
16.24,0,0
16.34,0,0
16.45,0,0
16.56,0,0
16.66,0,0
16.77,0,0
16.87,0,0
16.98,0,0
17.08,0,0
17.19,0,0
17.30,0,0
17.40,0,0
17.51,0,0
17.62,0,0
17.72,0,0
17.82,0,0
17.93,0,0
18.03,0,0
18.14,0,0
18.25,0,0
18.35,0,0
18.46,0,0
18.56,0,0
18.67,0,0
18.77,0,0
18.88,0,0
18.98,0,0
19.08,0,0
19.18,0,0
19.28,0,0
19.38,0,0
19.49,0,0
19.59,0,0
19.69,0,0
19.80,0,0
19.90,0,0
20.00,0,0
20.10,0,0
20.20,0,0
20.30,0,0
20.40,0,0
20.51,0,0
20.61,0,0
20.71,0,0
20.81,0,0
20.92,0,0
21.02,0,0
21.12,0,0
21.23,0,0
21.33,0,0
21.43,0,0
21.53,0,0
21.64,0,0
21.74,0,0
21.84,0,0
21.95,0,0
22.05,0,0
22.15,0,0
22.26,0,0
22.36,0,0
22.47,0,0
22.57,0,0
22.67,0,0
22.78,0,0
22.88,0,0
22.99,0,0
23.09,0,0
23.20,0,0
23.31,0,0
23.41,0,0
23.51,0,0
23.62,0,0
23.72,0,0
23.83,0,0
23.93,0,0
24.03,0,0
24.14,0,0
24.24,0,0
24.35,0,0
24.45,0,0
24.56,0,0
24.66,0,0
24.77,0,0
24.87,0,0
24.98,0,0
25.09,0,0
25.19,0,0
25.30,0,0
25.41,0,0
25.51,0,0
25.62,0,0
25.72,0,0
25.83,0,0
25.94,0,0
26.04,0,0
26.15,0,0
26.26,0,0
26.37,0,0
26.48,0,0
26.59,0,0
26.69,0,0
26.80,0,0
26.90,0,0
27.00,0,0
27.11,0,0
27.21,0,0
27.32,0,0
27.42,0,0
27.53,0,0
27.63,0,0
27.74,0,0
27.84,0,0
27.94,0,0
28.05,0,0
28.16,0,0
28.27,0,0
28.37,0,0
28.48,0,0
28.58,0,0
28.69,0,0
28.80,0,0
28.90,0,0
29.00,0,0
29.11,0,0
29.21,0,0
29.32,0,0
29.42,0,0
29.52,0,0
29.63,0,0
29.73,0,0
29.84,0,0
29.94,0,0
30.04,0,0
30.14,0,0
30.24,0,0
30.35,0,0
30.45,0,0
30.55,0,0
30.66,0,0
30.77,0,0
30.87,0,0
30.98,0,0
31.08,0,0
31.19,0,0
31.30,0,0
31.40,0,0
31.51,0,0
31.61,0,0
31.72,0,0
31.82,0,0
31.93,0,0
32.04,0,0
32.15,0,0
32.25,0,0
32.36,0,0
32.46,0,0
32.57,0,0
32.68,0,0
32.79,0,0
32.89,0,0
32.99,0,0
33.10,0,0
33.20,0,0
33.31,0,0
33.42,0,0
33.52,0,0
33.63,0,0
33.74,0,0
33.85,0,0
33.95,0,0
34.06,0,0
34.16,0,0
34.27,0,0
34.37,0,0
34.48,0,0
34.59,0,0
34.69,0,0
34.80,0,0
34.90,0,0
35.00,0,0
35.11,0,0
35.21,0,0
35.32,0,0
35.42,0,0
35.53,0,0
35.63,0,0
35.74,0,0
35.84,0,0
35.94,0,0
36.05,0,0
36.15,0,0
36.26,0,0
36.37,0,0
